dataset_id,domain,value_digits,L1,L3,r_parts
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.6125902699186472,0.14987054163194743,3
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,2,0.646578519633974,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.8712697899288433,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,2,0.5355628517926954,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.5840735840239398,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,2,1.0,0.0,1
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.8096467996069062,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,2,0.5303290195561404,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,2,1.0,0.0,1
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,2,0.5473191697130572,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.8063547171681198,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,2,0.5520264007992992,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,2,0.7757561757824245,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,2,1.0,0.0,1
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,2,0.4391763950979202,0.24794802821793668,3
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.8637574337885665,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.5101383446357889,0.1474630519902391,3
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,2,1.0,0.0,1
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,2,0.7373504649628065,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,2,1.0,0.0,1
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.7083689789427894,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,1.0,0.0,1
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,2,0.5723372020956964,0.16544255391905835,3
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.430042532390642,0.19702695780494134,3
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,2,0.5165863013822942,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.6216882614292827,0.14635095807586196,3
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,2,1.0,0.0,1
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.7225864571737166,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,1,1.0,0.0,1
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,2,0.5839708046469811,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,2,0.7593057666543161,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,2,0.5372435736804816,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,2,1.0,0.0,1
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.7928438383773441,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,2,0.6131471927654584,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,1.0,0.0,1
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,2,1.0,0.0,1
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,2,0.8474351293988407,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,2,0.6491498728360909,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,2,1.0,0.0,1
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,2,0.7162089270041654,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.7717019533049275,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.32215696888116585,0.22950925538481345,4
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,2,0.4882927808755417,0.15403922195426356,3
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.4343488518418744,0.22947554746688678,3
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.48643079313288895,0.20834674391047142,3
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,2,0.9999999999999999,0.0,1
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.49109001569497,0.2249962841183994,3
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.7667257153671133,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.4181191936861795,0.23605965801383008,3
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,1.0,0.0,1
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,2,0.7872539464466368,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.5362338854351918,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.5767173575091713,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.5654603433855273,0.10420802687438553,3
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,1.0,0.0,1
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.7039180890341347,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.5991102392307321,0.17723901926855526,3
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,2,0.6934190226946438,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.39377801601999096,0.2805331188629173,3
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,2,1.0,0.0,1
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,2,1.0,0.0,1
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.6287668703841152,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.6363573739615785,0.1406761707131039,3
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,2,0.7001245250427999,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.532747163910497,0.206579071164202,3
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,1,1.0,0.0,1
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.5516597621154828,0.1349638598663645,3
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,2,0.5637054741273226,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,2,1.0,0.0,1
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.8744630830732544,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,2,0.7601875334318687,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.6989700043360186,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,2,1.0,0.0,1
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.7281704568659971,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,2,0.5772049881597967,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,2,0.8094485875732266,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.49568250710246275,0.2333761607436834,3
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,2,0.832051221042958,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,2,1.0,0.0,1
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.61200072205281,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.5875997426017787,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,1,1.0,0.0,1
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,2,0.9999999999999999,0.0,1
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.4928797197419293,0.13319490581771357,3
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,1,1.0,0.0,1
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.6766075912971578,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.8814411289968392,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,1.0,0.0,1
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,2,1.0,0.0,1
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.7798563011193282,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,1.0,0.0,1
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.386473196730405,0.25939607205265053,3
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,2,0.8427067526504531,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.8160951955205777,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,2,0.6857972507265686,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.8114294080982983,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.44059375820465496,0.20186107482051024,3
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,2,0.8292927203362799,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,2,0.8189574032199597,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.9999999999999998,0.0,1
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.5945026243624272,0.16450374506232876,3
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.6337597005026616,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,2,0.6336614981727328,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,1,1.0,0.0,1
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,2,0.8488217890782235,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,2,0.82623465712856,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,2,1.0,0.0,1
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,2,0.6391511932854699,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,2,0.6543128759565946,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,1.0,0.0,1
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,2,1.0,0.0,1
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,1.0,0.0,1
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,1.0,0.0,1
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,1,1.0,0.0,1
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,1.0,0.0,1
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.7877549249098275,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.8557152073012135,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.5168304769853753,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,1.0,0.0,1
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,2,0.632718363759129,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,2,1.0,0.0,1
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.7961407188941763,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,2,1.0,0.0,1
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.5726627086368982,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.7373504649628065,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,1.0,0.0,1
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,2,0.9999999999999999,0.0,1
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.7074418522386107,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,2,0.740532674963355,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.6424087238320493,0.13833518902815395,3
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.8584790011778473,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.5511521444176822,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,1.0,0.0,1
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.8684195436493694,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.40582672907899897,0.2144067157935125,3
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,1.0,0.0,1
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.7891131185618199,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,2,0.8389552282435554,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,2,0.4580233796182054,0.16315121968351076,3
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.46512382375953415,0.11379279563487225,3
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.7520483653508306,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.6020917734020981,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.5079252465375872,0.21755319103969495,3
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.5177399863803422,0.1266653683442337,3
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,2,0.6989700043360186,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,2,0.7540002482184784,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.4543210299999297,0.14332232775009315,3
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.7780025070919014,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.5643405650847897,0.19261118276329942,3
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.5887081913693397,0.12381117136871864,3
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,1.0,0.0,1
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,1,1.0,0.0,1
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.8737192485794001,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.7462779948964053,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.42311627853398337,0.2669566493475183,3
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.69169957635791,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.7306856049356903,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.6683571232219077,0.12829697788094419,3
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.6828802379924107,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,2,0.5137704268206332,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.6028625373770327,0.16111226318865307,3
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,1.0,0.0,1
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,1.0,0.0,1
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.8513656624281651,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.8008841562794234,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.4438862703158856,0.24262937602381685,3
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,2,0.5686165471914938,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,1.0,0.0,1
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,2,0.7455436448745025,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,1.0,0.0,1
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,1.0,0.0,1
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.8630846085776078,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.860134913405262,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.3819551208283004,0.27977706905803823,3
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.8662338606326243,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.5928311641538277,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.5578858913022596,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,1.0,0.0,1
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.6608090761059482,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.6228405884221776,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.869901784763624,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,2,0.8443886085975061,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.7040585648393516,0.11448577496891588,3
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.5606223511189196,0.11540233518435107,3
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,1.0,0.0,1
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,1,0.6131471927654584,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.47662639512931687,0.188858740783468,3
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,1.0,0.0,1
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,2,0.6144493051612968,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,2,0.6377303057306478,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,1.0,0.0,1
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.5632140557798548,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.5730829633070588,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.5386089194935016,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.7003264967765497,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,1.0,0.0,1
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,2,0.6714559000758995,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.46126527783125554,0.24930295476504677,3
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.7635938172523996,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.4760607180717437,0.13761240878617756,3
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.5479300012641812,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.7990855513085038,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.8547069791607571,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.7719026053833691,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,1.0,0.0,1
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.6232350848844427,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,1.0,0.0,1
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.5879729154083524,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,1.0,0.0,1
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.8033715061139473,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.3908189898347904,0.17905642074863912,4
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.7186450712327044,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.6106224870776882,0.11721431102665535,3
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,1.0,0.0,1
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.9999999999999999,0.0,1
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.8755200616463719,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.8783331917930098,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.8786172770528481,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.39736915738711515,0.25071202454715025,3
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.6098131872025693,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.7880149644750785,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,4,1.0,0.0,1
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.6382997627687583,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.5209101486553394,0.19435902548970382,3
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.6282798836026106,0.11189890502732075,3
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,2,0.8034383677671774,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.6808839478879349,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.9999999999999999,0.0,1
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.8932842430243098,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.5203391893462059,0.11502864211895583,3
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.7732472313178157,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.7959371057328866,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.6745410412554548,0.12590471182995822,3
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.5724326585261975,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.7910388481722272,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.5058878647216387,0.20045332378842365,3
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.773939362827646,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.6718964818222768,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.6170526867602942,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.7236264383582475,0.10691588816652058,3
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.7312477754074058,0.10396755253417303,3
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.5269504270732932,0.14240211088697471,3
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.7411981642721186,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.5676258690573526,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.6964474382833532,0.11743016064332126,3
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.8807209838140775,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.7015759525068653,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.5943161289177871,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.6012527021745621,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.6009369573000385,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.8954636889976018,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.4572532764427534,0.1958495075438534,3
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.7352602452275264,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.5578773277640702,0.1954686711706514,3
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,4,0.9999999999999999,0.0,1
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.5765811857109555,0.1274617638294791,3
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.5430676312976117,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.6103162844997038,0.17228466855243724,3
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,4,0.6698998630130275,0.09937004280586793,3
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.4445793210953239,0.2570244884738886,3
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.5416085865484855,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.8136177116565994,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.6642700551425053,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.6051367563600347,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.5423193107220671,0.20234709000828072,3
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,1.0,0.0,1
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,2,0.7576198183122896,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.6131471927654584,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,1.0,0.0,1
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.6182225431875971,0.0,2
archive__psam-pusb-csv__pwgtp78__a0f1fa64,census,3,0.49697229577680463,0.10701715890149324,3
erm-hidden-network__ntsb-aviation-json__cm-mkey__a2b71568,census,5,0.5228057377733148,0.0,2
erm-hidden-network__ntsb-aviation-json__cm-mkey__a2b71568,census,5,0.6125677200767464,0.17355943288375333,3
erm-hidden-network__ntsb-aviation-json__cm-mkey__a2b71568,census,5,0.48069083856473854,0.22727355156106743,3
erm-hidden-network__ntsb-aviation-json__cm-mkey__a2b71568,census,6,0.5176591476539878,0.17626296083200613,3
erm-hidden-network__ntsb-aviation-json__cm-mkey__a2b71568,census,5,0.9026320276275602,0.0,2
erm-hidden-network__ntsb-aviation-json__cm-mkey__a2b71568,census,5,0.6059034613173014,0.0,2
erm-hidden-network__ntsb-aviation-json__cm-mkey__a2b71568,census,5,0.4075515235793115,0.21771999139928622,4
erm-hidden-network__ntsb-aviation-json__cm-mkey__a2b71568,census,5,0.5014166913777693,0.09586548206262445,3
erm-hidden-network__ntsb-aviation-json__cm-mkey__a2b71568,census,5,1.0,0.0,1
erm-hidden-network__ntsb-aviation-json__cm-mkey__a2b71568,census,6,0.37580461055724024,0.15985315994418348,5
erm-hidden-network__ntsb-aviation-json__cm-mkey__a2b71568,census,5,0.4358489464374162,0.2234097663651316,4
erm-hidden-network__ntsb-aviation-json__cm-mkey__a2b71568,census,5,0.47439464123107067,0.18432400477055763,3
erm-hidden-network__ntsb-aviation-json__cm-mkey__a2b71568,census,5,0.6356177572878523,0.0,2
erm-hidden-network__ntsb-aviation-json__cm-mkey__a2b71568,census,6,0.9046118769659566,0.0,2
erm-hidden-network__ntsb-aviation-json__cm-mkey__a2b71568,census,5,0.5946286144488795,0.0,2
erm-hidden-network__ntsb-aviation-json__cm-mkey__a2b71568,census,5,0.7330409123858611,0.11802637907928695,3
erm-hidden-network__ntsb-aviation-json__cm-mkey__a2b71568,census,5,0.5184171343240526,0.0,2
erm-hidden-network__ntsb-aviation-json__cm-mkey__a2b71568,census,5,0.7542982558783522,0.0,2
erm-hidden-network__ntsb-aviation-json__cm-mkey__a2b71568,census,5,0.9385697726447778,0.0,2
erm-hidden-network__ntsb-aviation-json__cm-mkey__a2b71568,census,5,0.8090555242038227,0.0,2
erm-hidden-network__ntsb-aviation-json__cm-mkey__a2b71568,census,5,0.6727763930991533,0.118078248078995,3
