jurisdiction,level,contest,candidate,count,source,stage
Nebraska,county,president_2020,gop,8583,tonmcg_certified,certified
Nebraska,county,president_2020,total,12467,tonmcg_certified,certified
Nebraska,county,president_2020,dem,1022,tonmcg_certified,certified
Nebraska,county,president_2020,gop,3055,tonmcg_certified,certified
Nebraska,county,president_2020,total,4218,tonmcg_certified,certified
Nebraska,county,president_2020,dem,335,tonmcg_certified,certified
Nebraska,county,president_2020,gop,1511,tonmcg_certified,certified
Nebraska,county,president_2020,total,1876,tonmcg_certified,certified
Nebraska,county,president_2020,dem,59,tonmcg_certified,certified
Nebraska,county,president_2020,gop,438,tonmcg_certified,certified
Nebraska,county,president_2020,total,503,tonmcg_certified,certified
Nebraska,county,president_2020,dem,1630,tonmcg_certified,certified
Nebraska,county,president_2020,gop,5337,tonmcg_certified,certified
Nebraska,county,president_2020,total,7161,tonmcg_certified,certified
Nevada,county,president_2020,dem,3051,tonmcg_certified,certified
Nevada,county,president_2020,gop,9372,tonmcg_certified,certified
Nevada,county,president_2020,total,12890,tonmcg_certified,certified
Nevada,county,president_2020,dem,521852,tonmcg_certified,certified
Nevada,county,president_2020,gop,430930,tonmcg_certified,certified
Nevada,county,president_2020,total,972510,tonmcg_certified,certified
Nevada,county,president_2020,dem,11571,tonmcg_certified,certified
Nevada,county,president_2020,gop,21630,tonmcg_certified,certified
Nevada,county,president_2020,total,34125,tonmcg_certified,certified
Nevada,county,president_2020,dem,4557,tonmcg_certified,certified
Nevada,county,president_2020,gop,16741,tonmcg_certified,certified
Nevada,county,president_2020,total,21967,tonmcg_certified,certified
Nevada,county,president_2020,dem,74,tonmcg_certified,certified
Nevada,county,president_2020,gop,400,tonmcg_certified,certified
Nevada,county,president_2020,total,487,tonmcg_certified,certified
Nevada,county,president_2020,dem,105,tonmcg_certified,certified
Nevada,county,president_2020,gop,895,tonmcg_certified,certified
Nevada,county,president_2020,total,1017,tonmcg_certified,certified
Nevada,county,president_2020,dem,1689,tonmcg_certified,certified
Nevada,county,president_2020,gop,5877,tonmcg_certified,certified
Nevada,county,president_2020,total,7771,tonmcg_certified,certified
Nevada,county,president_2020,dem,496,tonmcg_certified,certified
Nevada,county,president_2020,gop,2198,tonmcg_certified,certified
Nevada,county,president_2020,total,2765,tonmcg_certified,certified
Nevada,county,president_2020,dem,330,tonmcg_certified,certified
Nevada,county,president_2020,gop,2067,tonmcg_certified,certified
Nevada,county,president_2020,total,2446,tonmcg_certified,certified
Nevada,county,president_2020,dem,8473,tonmcg_certified,certified
Nevada,county,president_2020,gop,20914,tonmcg_certified,certified
Nevada,county,president_2020,total,30238,tonmcg_certified,certified
Nevada,county,president_2020,dem,829,tonmcg_certified,certified
Nevada,county,president_2020,gop,1423,tonmcg_certified,certified
Nevada,county,president_2020,total,2335,tonmcg_certified,certified
Nevada,county,president_2020,dem,7288,tonmcg_certified,certified
Nevada,county,president_2020,gop,17528,tonmcg_certified,certified
Nevada,county,president_2020,total,25378,tonmcg_certified,certified
Nevada,county,president_2020,dem,547,tonmcg_certified,certified
Nevada,county,president_2020,gop,1731,tonmcg_certified,certified
Nevada,county,president_2020,total,2320,tonmcg_certified,certified
Nevada,county,president_2020,dem,902,tonmcg_certified,certified
Nevada,county,president_2020,gop,1908,tonmcg_certified,certified
Nevada,county,president_2020,total,2877,tonmcg_certified,certified
Nevada,county,president_2020,dem,128128,tonmcg_certified,certified
Nevada,county,president_2020,gop,116760,tonmcg_certified,certified
Nevada,county,president_2020,total,252142,tonmcg_certified,certified
Nevada,county,president_2020,dem,859,tonmcg_certified,certified
Nevada,county,president_2020,gop,3403,tonmcg_certified,certified
Nevada,county,president_2020,total,4369,tonmcg_certified,certified
Nevada,county,president_2020,dem,12735,tonmcg_certified,certified
Nevada,county,president_2020,gop,16113,tonmcg_certified,certified
Nevada,county,president_2020,total,29739,tonmcg_certified,certified
New Hampshire,county,president_2020,dem,16894,tonmcg_certified,certified
New Hampshire,county,president_2020,gop,20899,tonmcg_certified,certified
New Hampshire,county,president_2020,total,38453,tonmcg_certified,certified
New Hampshire,county,president_2020,dem,16649,tonmcg_certified,certified
New Hampshire,county,president_2020,gop,16150,tonmcg_certified,certified
New Hampshire,county,president_2020,total,33272,tonmcg_certified,certified
New Hampshire,county,president_2020,dem,25506,tonmcg_certified,certified
New Hampshire,county,president_2020,gop,17892,tonmcg_certified,certified
New Hampshire,county,president_2020,total,44206,tonmcg_certified,certified
New Hampshire,county,president_2020,dem,7640,tonmcg_certified,certified
New Hampshire,county,president_2020,gop,8617,tonmcg_certified,certified
New Hampshire,county,president_2020,total,16528,tonmcg_certified,certified
New Hampshire,county,president_2020,dem,33180,tonmcg_certified,certified
New Hampshire,county,president_2020,gop,19905,tonmcg_certified,certified
New Hampshire,county,president_2020,total,53989,tonmcg_certified,certified
New Hampshire,county,president_2020,dem,122344,tonmcg_certified,certified
New Hampshire,county,president_2020,gop,104625,tonmcg_certified,certified
New Hampshire,county,president_2020,total,231040,tonmcg_certified,certified
New Hampshire,county,president_2020,dem,48533,tonmcg_certified,certified
New Hampshire,county,president_2020,gop,39711,tonmcg_certified,certified
New Hampshire,county,president_2020,total,89887,tonmcg_certified,certified
New Hampshire,county,president_2020,dem,100064,tonmcg_certified,certified
New Hampshire,county,president_2020,gop,95858,tonmcg_certified,certified
New Hampshire,county,president_2020,total,198943,tonmcg_certified,certified
New Hampshire,county,president_2020,dem,41721,tonmcg_certified,certified
New Hampshire,county,president_2020,gop,30489,tonmcg_certified,certified
New Hampshire,county,president_2020,total,73729,tonmcg_certified,certified
New Hampshire,county,president_2020,dem,12390,tonmcg_certified,certified
New Hampshire,county,president_2020,gop,11508,tonmcg_certified,certified
New Hampshire,county,president_2020,total,24383,tonmcg_certified,certified
New Jersey,county,president_2020,dem,73808,tonmcg_certified,certified
New Jersey,county,president_2020,gop,64438,tonmcg_certified,certified
New Jersey,county,president_2020,total,140441,tonmcg_certified,certified
New Jersey,county,president_2020,dem,285967,tonmcg_certified,certified
New Jersey,county,president_2020,gop,204417,tonmcg_certified,certified
New Jersey,county,president_2020,total,497460,tonmcg_certified,certified
New Jersey,county,president_2020,dem,154595,tonmcg_certified,certified
New Jersey,county,president_2020,gop,103345,tonmcg_certified,certified
New Jersey,county,president_2020,total,262650,tonmcg_certified,certified
New Jersey,county,president_2020,dem,175065,tonmcg_certified,certified
New Jersey,county,president_2020,gop,86207,tonmcg_certified,certified
New Jersey,county,president_2020,total,265599,tonmcg_certified,certified
New Jersey,county,president_2020,dem,23941,tonmcg_certified,certified
New Jersey,county,president_2020,gop,33158,tonmcg_certified,certified
New Jersey,county,president_2020,total,57933,tonmcg_certified,certified
New Jersey,county,president_2020,dem,32742,tonmcg_certified,certified
New Jersey,county,president_2020,gop,28952,tonmcg_certified,certified
New Jersey,county,president_2020,total,62575,tonmcg_certified,certified
New Jersey,county,president_2020,dem,266820,tonmcg_certified,certified
New Jersey,county,president_2020,gop,75475,tonmcg_certified,certified
New Jersey,county,president_2020,total,345311,tonmcg_certified,certified
New Jersey,county,president_2020,dem,86702,tonmcg_certified,certified
New Jersey,county,president_2020,gop,83340,tonmcg_certified,certified
New Jersey,county,president_2020,total,173453,tonmcg_certified,certified
New Jersey,county,president_2020,dem,181452,tonmcg_certified,certified
New Jersey,county,president_2020,gop,65698,tonmcg_certified,certified
New Jersey,county,president_2020,total,250458,tonmcg_certified,certified
New Jersey,county,president_2020,dem,39457,tonmcg_certified,certified
New Jersey,county,president_2020,gop,43153,tonmcg_certified,certified
New Jersey,county,president_2020,total,84673,tonmcg_certified,certified
New Jersey,county,president_2020,dem,122532,tonmcg_certified,certified
New Jersey,county,president_2020,gop,51641,tonmcg_certified,certified
New Jersey,county,president_2020,total,177223,tonmcg_certified,certified
New Jersey,county,president_2020,dem,226250,tonmcg_certified,certified
New Jersey,county,president_2020,gop,143467,tonmcg_certified,certified
New Jersey,county,president_2020,total,375692,tonmcg_certified,certified
New Jersey,county,president_2020,dem,181291,tonmcg_certified,certified
New Jersey,county,president_2020,gop,191808,tonmcg_certified,certified
New Jersey,county,president_2020,total,378390,tonmcg_certified,certified
New Jersey,county,president_2020,dem,153881,tonmcg_certified,certified
New Jersey,county,president_2020,gop,141134,tonmcg_certified,certified
New Jersey,county,president_2020,total,300917,tonmcg_certified,certified
New Jersey,county,president_2020,dem,119456,tonmcg_certified,certified
New Jersey,county,president_2020,gop,217740,tonmcg_certified,certified
New Jersey,county,president_2020,total,342746,tonmcg_certified,certified
New Jersey,county,president_2020,dem,129097,tonmcg_certified,certified
New Jersey,county,president_2020,gop,92009,tonmcg_certified,certified
New Jersey,county,president_2020,total,224330,tonmcg_certified,certified
New Jersey,county,president_2020,dem,14479,tonmcg_certified,certified
New Jersey,county,president_2020,gop,18827,tonmcg_certified,certified
New Jersey,county,president_2020,total,34042,tonmcg_certified,certified
New Jersey,county,president_2020,dem,111173,tonmcg_certified,certified
New Jersey,county,president_2020,gop,71996,tonmcg_certified,certified
New Jersey,county,president_2020,total,186891,tonmcg_certified,certified
New Jersey,county,president_2020,dem,34481,tonmcg_certified,certified
New Jersey,county,president_2020,gop,51698,tonmcg_certified,certified
New Jersey,county,president_2020,total,88352,tonmcg_certified,certified
New Jersey,county,president_2020,dem,170245,tonmcg_certified,certified
New Jersey,county,president_2020,gop,80002,tonmcg_certified,certified
New Jersey,county,president_2020,total,254041,tonmcg_certified,certified
New Jersey,county,president_2020,dem,24901,tonmcg_certified,certified
New Jersey,county,president_2020,gop,34769,tonmcg_certified,certified
New Jersey,county,president_2020,total,61057,tonmcg_certified,certified
New Mexico,county,president_2020,dem,193757,tonmcg_certified,certified
New Mexico,county,president_2020,gop,116135,tonmcg_certified,certified
New Mexico,county,president_2020,total,317590,tonmcg_certified,certified
New Mexico,county,president_2020,dem,595,tonmcg_certified,certified
New Mexico,county,president_2020,gop,1698,tonmcg_certified,certified
New Mexico,county,president_2020,total,2326,tonmcg_certified,certified
New Mexico,county,president_2020,dem,6381,tonmcg_certified,certified
New Mexico,county,president_2020,gop,15656,tonmcg_certified,certified
New Mexico,county,president_2020,total,22443,tonmcg_certified,certified
New Mexico,county,president_2020,dem,4745,tonmcg_certified,certified
New Mexico,county,president_2020,gop,3975,tonmcg_certified,certified
New Mexico,county,president_2020,total,8903,tonmcg_certified,certified
New Mexico,county,president_2020,dem,2611,tonmcg_certified,certified
New Mexico,county,president_2020,gop,3271,tonmcg_certified,certified
New Mexico,county,president_2020,total,6016,tonmcg_certified,certified
New Mexico,county,president_2020,dem,4307,tonmcg_certified,certified
New Mexico,county,president_2020,gop,10444,tonmcg_certified,certified
New Mexico,county,president_2020,total,15101,tonmcg_certified,certified
New Mexico,county,president_2020,dem,231,tonmcg_certified,certified
New Mexico,county,president_2020,gop,656,tonmcg_certified,certified
New Mexico,county,president_2020,total,901,tonmcg_certified,certified
New Mexico,county,president_2020,dem,47957,tonmcg_certified,certified
New Mexico,county,president_2020,gop,32802,tonmcg_certified,certified
New Mexico,county,president_2020,total,82641,tonmcg_certified,certified
New Mexico,county,president_2020,dem,5424,tonmcg_certified,certified
New Mexico,county,president_2020,gop,17454,tonmcg_certified,certified
New Mexico,county,president_2020,total,23222,tonmcg_certified,certified
New Mexico,county,president_2020,dem,7590,tonmcg_certified,certified
New Mexico,county,president_2020,gop,6553,tonmcg_certified,certified
New Mexico,county,president_2020,total,14435,tonmcg_certified,certified
New Mexico,county,president_2020,dem,1234,tonmcg_certified,certified
New Mexico,county,president_2020,gop,917,tonmcg_certified,certified
New Mexico,county,president_2020,total,2189,tonmcg_certified,certified
New Mexico,county,president_2020,dem,179,tonmcg_certified,certified
