dataset_id,tier,f,rep,keff_core,dTail_core,atoms,tail,L3,energy,keff_core_q95,keff_core_q05,dTail_core_q95,dTail_core_q05,atoms_q95,atoms_q05,tail_q95,tail_q05,L3_q95,L3_q05,energy_q95,energy_q05,f_eff,det_keff_core,det_dTail_core
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,none,0.0,-1,0.99518,0.0,1.11094,0.00152,0.00152,0.44682,0.9971,0.99293,0.00028,-0.00028,1.1159,1.10506,0.00182,0.00121,0.00182,0.00121,0.47286,0.43663,,,
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,a_naive,0.01,0,0.99783,7e-05,1.11817,0.00164,0.00164,0.45587,,,,,,,,,,,,,0.01,True,False
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,a_naive,0.01,1,0.9972,7e-05,1.11645,0.00161,0.00161,0.4668,,,,,,,,,,,,,0.01,True,False
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,a_naive,0.01,2,0.99808,0.00015,1.11897,0.0017,0.00168,0.46104,,,,,,,,,,,,,0.01,True,False
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,a_naive,0.01,3,0.99762,2e-05,1.11718,0.00156,0.00156,0.44682,,,,,,,,,,,,,0.01,True,False
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,a_naive,0.01,4,0.99819,9e-05,1.11944,0.00165,0.00163,0.44599,,,,,,,,,,,,,0.01,True,False
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,a_naive,0.01,5,0.99791,4e-05,1.11818,0.00158,0.00158,0.4512,,,,,,,,,,,,,0.01,True,False
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,a_naive,0.01,6,0.99774,0.00013,1.11859,0.00168,0.00163,0.42866,,,,,,,,,,,,,0.01,True,False
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,a_naive,0.01,7,0.99784,0.0002,1.1195,0.00178,0.00177,0.45397,,,,,,,,,,,,,0.01,True,False
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,a_naive,0.01,8,0.99796,0.00017,1.11918,0.00174,0.00174,0.48136,,,,,,,,,,,,,0.01,True,False
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,a_naive,0.01,9,0.99803,0.00019,1.11931,0.00175,0.00169,0.4493,,,,,,,,,,,,,0.01,True,False
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,a_naive,0.01,10,0.9982,0.00013,1.11953,0.0017,0.00166,0.43393,,,,,,,,,,,,,0.01,True,False
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,a_naive,0.01,11,0.99802,0.00014,1.11851,0.00169,0.00169,0.44193,,,,,,,,,,,,,0.01,True,False
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,a_naive,0.01,12,0.99763,0.00014,1.11815,0.0017,0.00168,0.44559,,,,,,,,,,,,,0.01,True,False
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,a_naive,0.01,13,0.99796,0.00019,1.11904,0.00173,0.00172,0.44409,,,,,,,,,,,,,0.01,True,False
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,a_naive,0.01,14,0.9973,6e-05,1.11635,0.00159,0.00159,0.46006,,,,,,,,,,,,,0.01,True,False
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,a_naive,0.05,0,1.0087,0.00058,1.14932,0.00233,0.00229,0.42222,,,,,,,,,,,,,0.05,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,a_naive,0.05,1,1.00895,0.0004,1.148,0.00209,0.00206,0.43999,,,,,,,,,,,,,0.05,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,a_naive,0.05,2,1.00863,0.00074,1.15049,0.0025,0.00243,0.41849,,,,,,,,,,,,,0.05,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,a_naive,0.05,3,1.00859,0.00053,1.14877,0.00224,0.00216,0.42601,,,,,,,,,,,,,0.05,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,a_naive,0.05,4,1.00857,0.00061,1.14957,0.00235,0.0023,0.42768,,,,,,,,,,,,,0.05,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,a_naive,0.05,5,1.00864,0.0007,1.14897,0.00245,0.00242,0.43813,,,,,,,,,,,,,0.05,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,a_naive,0.05,6,1.00875,0.00049,1.14902,0.0022,0.00216,0.4217,,,,,,,,,,,,,0.05,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,a_naive,0.05,7,1.00843,0.00037,1.14713,0.00205,0.00201,0.42239,,,,,,,,,,,,,0.05,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,a_naive,0.05,8,1.00751,0.00034,1.14525,0.00203,0.00198,0.42962,,,,,,,,,,,,,0.05,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,a_naive,0.05,9,1.00831,0.0005,1.14867,0.00225,0.00221,0.41385,,,,,,,,,,,,,0.05,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,a_naive,0.05,10,1.00872,0.00045,1.14963,0.00221,0.00217,0.41803,,,,,,,,,,,,,0.05,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,a_naive,0.05,11,1.00836,0.00043,1.14742,0.00214,0.00214,0.42401,,,,,,,,,,,,,0.05,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,a_naive,0.05,12,1.00861,0.0003,1.14799,0.002,0.00195,0.42856,,,,,,,,,,,,,0.05,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,a_naive,0.05,13,1.00808,0.00049,1.14826,0.00222,0.0022,0.43527,,,,,,,,,,,,,0.05,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,a_naive,0.05,14,1.00747,0.00038,1.14538,0.00208,0.00206,0.42959,,,,,,,,,,,,,0.05,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,a_naive,0.1,0,1.02053,0.00084,1.18203,0.00278,0.00274,0.4128,,,,,,,,,,,,,0.1,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,a_naive,0.1,1,1.0225,0.00098,1.18532,0.00286,0.00279,0.41023,,,,,,,,,,,,,0.1,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,a_naive,0.1,2,1.02228,0.00083,1.1853,0.00275,0.00263,0.39947,,,,,,,,,,,,,0.1,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,a_naive,0.1,3,1.02266,0.00081,1.18635,0.00271,0.00266,0.40718,,,,,,,,,,,,,0.1,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,a_naive,0.1,4,1.02207,0.00107,1.18433,0.00295,0.00293,0.41876,,,,,,,,,,,,,0.1,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,a_naive,0.1,5,1.02114,0.00107,1.18307,0.00293,0.00276,0.42714,,,,,,,,,,,,,0.1,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,a_naive,0.1,6,1.0232,0.00098,1.18722,0.00289,0.00276,0.39754,,,,,,,,,,,,,0.1,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,a_naive,0.1,7,1.02238,0.00087,1.18542,0.0028,0.00272,0.39359,,,,,,,,,,,,,0.1,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,a_naive,0.1,8,1.0222,0.00112,1.18539,0.00302,0.00292,0.40251,,,,,,,,,,,,,0.1,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,a_naive,0.1,9,1.02291,0.001,1.18765,0.00295,0.00293,0.41013,,,,,,,,,,,,,0.1,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,a_naive,0.1,10,1.02043,0.00103,1.18163,0.00297,0.00284,0.42406,,,,,,,,,,,,,0.1,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,a_naive,0.1,11,1.02321,0.00079,1.18691,0.00273,0.00267,0.39004,,,,,,,,,,,,,0.1,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,a_naive,0.1,12,1.01949,0.00094,1.18029,0.00284,0.00277,0.39533,,,,,,,,,,,,,0.1,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,a_naive,0.1,13,1.02176,0.00082,1.18413,0.00273,0.00266,0.4007,,,,,,,,,,,,,0.1,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,a_naive,0.1,14,1.02207,0.00107,1.18501,0.00297,0.0029,0.40592,,,,,,,,,,,,,0.1,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,a_naive,0.25,0,1.04528,0.0017,1.24465,0.00394,0.00373,0.37456,,,,,,,,,,,,,0.1889,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,a_naive,0.25,1,1.04608,0.00155,1.24578,0.00382,0.00356,0.36865,,,,,,,,,,,,,0.1889,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,a_naive,0.25,2,1.04625,0.00163,1.24565,0.00381,0.0037,0.38839,,,,,,,,,,,,,0.1889,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,a_naive,0.25,3,1.04486,0.00188,1.24345,0.00408,0.00387,0.38963,,,,,,,,,,,,,0.1889,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,a_naive,0.25,4,1.04691,0.00206,1.2476,0.00431,0.00415,0.38959,,,,,,,,,,,,,0.1889,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,a_naive,0.25,5,1.04575,0.00162,1.24499,0.00381,0.00363,0.39004,,,,,,,,,,,,,0.1889,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,a_naive,0.25,6,1.0453,0.002,1.24576,0.00424,0.00399,0.36316,,,,,,,,,,,,,0.1889,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,a_naive,0.25,7,1.04585,0.00174,1.24649,0.00396,0.00385,0.36237,,,,,,,,,,,,,0.1889,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,a_naive,0.25,8,1.04579,0.00195,1.24769,0.00421,0.00399,0.36568,,,,,,,,,,,,,0.1889,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,a_naive,0.25,9,1.04569,0.00177,1.24554,0.00404,0.00393,0.36255,,,,,,,,,,,,,0.1889,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,a_naive,0.25,10,1.04506,0.00192,1.24655,0.00424,0.00405,0.37958,,,,,,,,,,,,,0.1889,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,a_naive,0.25,11,1.04536,0.00173,1.24457,0.00397,0.00389,0.37152,,,,,,,,,,,,,0.1889,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,a_naive,0.25,12,1.04527,0.00167,1.24577,0.00393,0.00377,0.39166,,,,,,,,,,,,,0.1889,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,a_naive,0.25,13,1.04392,0.00134,1.24101,0.00357,0.00346,0.37755,,,,,,,,,,,,,0.1889,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,a_naive,0.25,14,1.04427,0.0019,1.24385,0.00416,0.00395,0.39157,,,,,,,,,,,,,0.1889,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,b_magmatch,0.01,0,0.99755,0.0001,1.11464,0.0016,0.00158,0.46162,,,,,,,,,,,,,0.01,True,False
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,b_magmatch,0.01,1,0.99772,0.00015,1.11503,0.00164,0.00164,0.46737,,,,,,,,,,,,,0.01,True,False
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,b_magmatch,0.01,2,0.99791,0.00016,1.11527,0.00164,0.00161,0.44989,,,,,,,,,,,,,0.01,True,False
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,b_magmatch,0.01,3,0.99746,9e-05,1.11431,0.00159,0.00159,0.44818,,,,,,,,,,,,,0.01,True,False
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,b_magmatch,0.01,4,0.998,8e-05,1.11551,0.00157,0.00157,0.44423,,,,,,,,,,,,,0.01,True,False
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,b_magmatch,0.01,5,0.99839,6e-05,1.11651,0.00156,0.00156,0.46608,,,,,,,,,,,,,0.01,True,False
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,b_magmatch,0.01,6,0.99737,-1e-05,1.11391,0.0015,0.0015,0.44689,,,,,,,,,,,,,0.01,True,False
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,b_magmatch,0.01,7,0.99798,1e-05,1.11506,0.0015,0.0015,0.44613,,,,,,,,,,,,,0.01,True,False
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,b_magmatch,0.01,8,0.9984,-0.0,1.11605,0.00149,0.00149,0.44522,,,,,,,,,,,,,0.01,True,False
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,b_magmatch,0.01,9,0.99684,0.0001,1.11307,0.0016,0.0016,0.44552,,,,,,,,,,,,,0.01,False,False
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,b_magmatch,0.01,10,0.99751,3e-05,1.1141,0.00151,0.00151,0.45449,,,,,,,,,,,,,0.01,True,False
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,b_magmatch,0.01,11,0.99773,0.00015,1.11548,0.00165,0.00165,0.45239,,,,,,,,,,,,,0.01,True,False
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,b_magmatch,0.01,12,0.99782,-6e-05,1.11508,0.00144,0.00144,0.45469,,,,,,,,,,,,,0.01,True,False
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,b_magmatch,0.01,13,0.99812,9e-05,1.11598,0.00159,0.00159,0.45057,,,,,,,,,,,,,0.01,True,False
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,b_magmatch,0.01,14,0.99766,0.00013,1.11518,0.00163,0.00161,0.45008,,,,,,,,,,,,,0.01,True,False
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,b_magmatch,0.05,0,1.00816,0.00047,1.13164,0.00191,0.00183,0.43389,,,,,,,,,,,,,0.05,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,b_magmatch,0.05,1,1.00669,0.00073,1.13022,0.00218,0.00213,0.43235,,,,,,,,,,,,,0.05,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,b_magmatch,0.05,2,1.00995,0.0005,1.13527,0.00193,0.00193,0.43561,,,,,,,,,,,,,0.05,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,b_magmatch,0.05,3,1.0092,0.0005,1.13337,0.00191,0.00187,0.43011,,,,,,,,,,,,,0.05,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,b_magmatch,0.05,4,1.00781,0.00038,1.13099,0.00181,0.00175,0.46726,,,,,,,,,,,,,0.05,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,b_magmatch,0.05,5,1.0074,0.00045,1.1303,0.00188,0.00186,0.44909,,,,,,,,,,,,,0.05,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,b_magmatch,0.05,6,1.00811,0.0005,1.13188,0.00193,0.00189,0.4503,,,,,,,,,,,,,0.05,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,b_magmatch,0.05,7,1.00688,0.00053,1.12933,0.00195,0.00191,0.44308,,,,,,,,,,,,,0.05,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,b_magmatch,0.05,8,1.00743,0.00034,1.12988,0.00173,0.0017,0.43947,,,,,,,,,,,,,0.05,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,b_magmatch,0.05,9,1.00865,0.00054,1.1333,0.00197,0.00194,0.42796,,,,,,,,,,,,,0.05,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,b_magmatch,0.05,10,1.00876,0.00052,1.13373,0.00197,0.0019,0.43278,,,,,,,,,,,,,0.05,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,b_magmatch,0.05,11,1.00725,0.00052,1.13048,0.00194,0.00192,0.43155,,,,,,,,,,,,,0.05,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,b_magmatch,0.05,12,1.00894,0.00069,1.13374,0.00212,0.00208,0.45794,,,,,,,,,,,,,0.05,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,b_magmatch,0.05,13,1.00849,0.00056,1.13306,0.00201,0.00195,0.45222,,,,,,,,,,,,,0.05,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,b_magmatch,0.05,14,1.00804,0.00043,1.13081,0.00184,0.00184,0.44877,,,,,,,,,,,,,0.05,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,b_magmatch,0.1,0,1.02124,0.00076,1.15237,0.00211,0.002,0.41314,,,,,,,,,,,,,0.1,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,b_magmatch,0.1,1,1.02147,0.00075,1.15297,0.00209,0.00204,0.43516,,,,,,,,,,,,,0.1,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,b_magmatch,0.1,2,1.02209,0.00096,1.15555,0.00232,0.00226,0.41108,,,,,,,,,,,,,0.1,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,b_magmatch,0.1,3,1.02218,0.00086,1.1541,0.00218,0.00209,0.4355,,,,,,,,,,,,,0.1,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,b_magmatch,0.1,4,1.02253,0.00112,1.15617,0.00247,0.00233,0.40814,,,,,,,,,,,,,0.1,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,b_magmatch,0.1,5,1.02112,0.00099,1.15278,0.00234,0.00227,0.4623,,,,,,,,,,,,,0.1,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,b_magmatch,0.1,6,1.02215,0.00074,1.15474,0.00211,0.00198,0.43191,,,,,,,,,,,,,0.1,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,b_magmatch,0.1,7,1.02495,0.00153,1.1624,0.00289,0.00264,0.40294,,,,,,,,,,,,,0.1,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,b_magmatch,0.1,8,1.02074,0.00106,1.15105,0.00235,0.00227,0.41765,,,,,,,,,,,,,0.1,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,b_magmatch,0.1,9,1.02377,0.0009,1.15655,0.00224,0.00218,0.43256,,,,,,,,,,,,,0.1,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,b_magmatch,0.1,10,1.02059,0.00064,1.15132,0.00202,0.002,0.42015,,,,,,,,,,,,,0.1,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,b_magmatch,0.1,11,1.02193,0.00115,1.15487,0.00249,0.00238,0.42262,,,,,,,,,,,,,0.1,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,b_magmatch,0.1,12,1.02081,0.00099,1.15309,0.00236,0.00228,0.42005,,,,,,,,,,,,,0.1,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,b_magmatch,0.1,13,1.01929,0.00095,1.14877,0.0023,0.00218,0.44933,,,,,,,,,,,,,0.1,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,b_magmatch,0.1,14,1.02273,0.00127,1.15622,0.0026,0.00256,0.44314,,,,,,,,,,,,,0.1,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,b_magmatch,0.25,0,1.04569,0.00196,1.19147,0.00318,0.00306,0.40287,,,,,,,,,,,,,0.1889,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,b_magmatch,0.25,1,1.04899,0.00212,1.19757,0.00331,0.00304,0.39728,,,,,,,,,,,,,0.1889,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,b_magmatch,0.25,2,1.04656,0.00189,1.19225,0.00307,0.00294,0.40746,,,,,,,,,,,,,0.1889,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,b_magmatch,0.25,3,1.0448,0.0019,1.18942,0.00311,0.00284,0.40949,,,,,,,,,,,,,0.1889,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,b_magmatch,0.25,4,1.04649,0.00191,1.19296,0.00312,0.0029,0.39851,,,,,,,,,,,,,0.1889,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,b_magmatch,0.25,5,1.04649,0.00193,1.19374,0.00315,0.00299,0.41178,,,,,,,,,,,,,0.1889,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,b_magmatch,0.25,6,1.04608,0.00139,1.18927,0.00259,0.00246,0.39733,,,,,,,,,,,,,0.1889,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,b_magmatch,0.25,7,1.04567,0.00243,1.19288,0.00364,0.00338,0.39614,,,,,,,,,,,,,0.1889,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,b_magmatch,0.25,8,1.04619,0.00167,1.19064,0.00285,0.00262,0.40426,,,,,,,,,,,,,0.1889,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,b_magmatch,0.25,9,1.04605,0.00201,1.19095,0.0032,0.00302,0.41865,,,,,,,,,,,,,0.1889,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,b_magmatch,0.25,10,1.04796,0.00171,1.19524,0.00291,0.00269,0.38133,,,,,,,,,,,,,0.1889,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,b_magmatch,0.25,11,1.04695,0.00201,1.19359,0.00322,0.00292,0.41803,,,,,,,,,,,,,0.1889,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,b_magmatch,0.25,12,1.04587,0.00204,1.19243,0.00328,0.00312,0.40297,,,,,,,,,,,,,0.1889,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,b_magmatch,0.25,13,1.0473,0.00211,1.19379,0.00329,0.00307,0.421,,,,,,,,,,,,,0.1889,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,b_magmatch,0.25,14,1.04755,0.0018,1.19334,0.00298,0.00284,0.39482,,,,,,,,,,,,,0.1889,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,c_basematch,0.01,0,0.99632,0.00013,1.11373,0.00165,0.00165,0.45091,,,,,,,,,,,,,0.01,False,False
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,c_basematch,0.01,1,0.99672,0.00016,1.11438,0.00167,0.00167,0.43737,,,,,,,,,,,,,0.01,False,False
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,c_basematch,0.01,2,0.99693,0.00017,1.11495,0.00167,0.00165,0.44674,,,,,,,,,,,,,0.01,False,False
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,c_basematch,0.01,3,0.99715,0.00018,1.11555,0.0017,0.00168,0.47822,,,,,,,,,,,,,0.01,True,False
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,c_basematch,0.01,4,0.99664,5e-05,1.11383,0.00157,0.00157,0.44173,,,,,,,,,,,,,0.01,False,False
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,c_basematch,0.01,5,0.99732,0.00017,1.11574,0.00168,0.00163,0.44246,,,,,,,,,,,,,0.01,True,False
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,c_basematch,0.01,6,0.9965,0.00013,1.11399,0.00165,0.00165,0.44751,,,,,,,,,,,,,0.01,False,False
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,c_basematch,0.01,7,0.99624,5e-05,1.11324,0.00158,0.00157,0.46114,,,,,,,,,,,,,0.01,False,False
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,c_basematch,0.01,8,0.99683,0.00014,1.11459,0.00165,0.00163,0.44839,,,,,,,,,,,,,0.01,False,False
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,c_basematch,0.01,9,0.99681,0.00012,1.11449,0.00164,0.00164,0.45509,,,,,,,,,,,,,0.01,False,False
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,c_basematch,0.01,10,0.99617,0.00018,1.11353,0.00171,0.00171,0.44659,,,,,,,,,,,,,0.01,False,False
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,c_basematch,0.01,11,0.99757,0.00018,1.11641,0.00171,0.00169,0.45557,,,,,,,,,,,,,0.01,True,False
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,c_basematch,0.01,12,0.9964,9e-05,1.11362,0.0016,0.0016,0.45703,,,,,,,,,,,,,0.01,False,False
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,c_basematch,0.01,13,0.99657,0.00012,1.1142,0.00164,0.00158,0.44572,,,,,,,,,,,,,0.01,False,False
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,c_basematch,0.01,14,0.99713,3e-05,1.11525,0.00155,0.00153,0.46304,,,,,,,,,,,,,0.01,True,False
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,c_basematch,0.05,0,1.00234,0.00047,1.12599,0.00198,0.00193,0.44525,,,,,,,,,,,,,0.05,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,c_basematch,0.05,1,1.00294,0.00018,1.12657,0.0017,0.0017,0.45144,,,,,,,,,,,,,0.05,True,False
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,c_basematch,0.05,2,1.00348,0.00045,1.12913,0.00197,0.00191,0.4319,,,,,,,,,,,,,0.05,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,c_basematch,0.05,3,1.00268,0.00035,1.12697,0.00187,0.0018,0.4395,,,,,,,,,,,,,0.05,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,c_basematch,0.05,4,1.00438,0.00042,1.13004,0.00193,0.00186,0.42648,,,,,,,,,,,,,0.05,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,c_basematch,0.05,5,1.00438,0.00049,1.13107,0.00201,0.00193,0.43798,,,,,,,,,,,,,0.05,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,c_basematch,0.05,6,1.00262,0.0004,1.12696,0.00191,0.00176,0.43785,,,,,,,,,,,,,0.05,True,True
