cod_id,n_symops,n_sites,mult_product_log10,d,L1,Tail,H2,keff,omega,maxexp,frac_exp_carrier
4033694,4,47,28.29682,29,1.0,0.0,1.0,0.50955,1,94,1.0
1540404,2,108,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7114992,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7236358,32,34,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
2209104,4,93,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4068023,8,120,30.70506,31,1.0,0.0,1.0,0.50893,1,102,1.0
7120677,4,102,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
1504781,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
1503384,2,117,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
1570907,2,115,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7043708,4,24,12.64326,13,1.0,0.0,1.0,0.5212,1,42,1.0
4029841,8,39,30.70506,31,1.0,0.0,1.0,0.50893,1,102,1.0
7235979,4,102,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7211922,2,59,17.76077,18,1.0,0.0,1.0,0.51452,1,59,1.0
2241634,2,78,23.48034,24,1.0,0.0,1.0,0.51154,1,78,1.0
7109180,4,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4301954,4,39,23.48034,24,1.0,0.0,1.0,0.51154,1,78,1.0
7117468,2,79,23.78137,24,1.0,0.0,1.0,0.51154,1,79,1.0
7206521,4,37,22.27622,23,1.0,0.0,1.0,0.51204,1,74,1.0
7014922,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7235285,4,75,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4000120,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4508583,2,66,19.86798,20,1.0,0.0,1.0,0.51385,1,66,1.0
7219010,4,106,30.40403,31,1.0,0.0,1.0,0.50893,1,101,1.0
4304010,4,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
1515944,16,80,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
1101175,16,12,11.74017,12,1.0,0.0,1.0,0.52396,1,39,1.0
4118747,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7021157,2,56,16.55665,17,1.0,0.0,1.0,0.51613,1,55,1.0
4086218,2,77,23.17931,24,1.0,0.0,1.0,0.51154,1,77,1.0
2216442,2,28,8.42884,9,1.0,0.0,1.0,0.53318,1,28,1.0
2218442,8,32,28.89888,29,1.0,0.0,1.0,0.50955,1,96,1.0
1558614,2,110,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4089584,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
9006292,8,4,3.0103,4,1.0,0.0,1.0,0.58493,1,10,1.0
4029573,2,93,27.99579,28,1.0,0.0,1.0,0.50989,1,93,1.0
2214510,16,46,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
8104245,18,9,11.29745,12,0.76019,-0.0,0.6354,0.82462,2,18,1.0
4127001,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
8105486,2,46,13.84738,14,1.0,0.0,1.0,0.51931,1,46,1.0
7034209,2,94,28.29682,29,1.0,0.0,1.0,0.50955,1,94,1.0
2108917,4,19,11.43914,12,1.0,0.0,1.0,0.52396,1,38,1.0
7215441,16,38,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
9006899,192,3,3.61236,4,1.0,0.0,1.0,0.58493,1,12,1.0
1518386,2,65,19.56695,20,1.0,0.0,1.0,0.51385,1,65,1.0
1521098,8,6,4.21442,5,1.0,0.0,1.0,0.56544,1,14,1.0
2229624,4,18,10.83708,11,1.0,0.0,1.0,0.52595,1,36,1.0
7713158,2,44,13.24532,14,1.0,0.0,1.0,0.51931,1,44,1.0
7008017,4,71,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7053252,18,120,30.12654,31,0.76019,0.0,0.6354,0.80097,2,48,1.0
2227569,4,28,16.85768,17,1.0,0.0,1.0,0.51613,1,56,1.0
1552955,4,56,30.40403,31,1.0,0.0,1.0,0.50893,1,101,1.0
9002451,4,8,4.81648,5,1.0,0.0,1.0,0.56544,1,16,1.0
2213753,8,55,30.70506,31,1.0,0.0,1.0,0.50893,1,102,1.0
1558150,8,35,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
2100945,16,14,14.44944,15,1.0,0.0,1.0,0.51868,1,48,1.0
7216880,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
2107463,4,17,10.23502,11,1.0,0.0,1.0,0.52595,1,34,1.0
7108668,4,31,18.66386,19,1.0,0.0,1.0,0.51457,1,62,1.0
4036976,4,26,15.65356,16,1.0,0.0,1.0,0.51713,1,52,1.0
2242920,2,31,9.33193,10,1.0,0.0,1.0,0.52833,1,31,1.0
9010220,36,4,3.58973,4,0.66456,0.0,0.55416,1.05552,2,5,1.0
4346733,2,100,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4081252,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4320476,8,50,30.40403,31,1.0,0.0,1.0,0.50893,1,101,1.0
4100022,8,67,30.70506,31,1.0,0.0,1.0,0.50893,1,102,1.0
1509501,4,21,12.64326,13,1.0,0.0,1.0,0.5212,1,42,1.0
2232071,18,49,30.12654,31,0.76019,0.0,0.6354,0.80097,2,48,1.0
7713099,2,116,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4127771,16,18,21.67416,22,1.0,0.0,1.0,0.51259,1,72,1.0
4504764,4,47,28.29682,29,1.0,0.0,1.0,0.50955,1,94,1.0
7717131,2,52,15.65356,16,1.0,0.0,1.0,0.51713,1,52,1.0
7054994,4,38,22.87828,23,1.0,0.0,1.0,0.51204,1,76,1.0
7126289,4,45,27.0927,28,1.0,0.0,1.0,0.50989,1,90,1.0
7241805,2,100,29.80197,30,1.0,0.0,1.0,0.50923,1,99,1.0
4029879,8,44,30.70506,31,1.0,0.0,1.0,0.50893,1,102,1.0
4065534,4,95,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4087176,8,98,30.70506,31,1.0,0.0,1.0,0.50893,1,102,1.0
7014111,4,44,26.49064,27,1.0,0.0,1.0,0.51026,1,88,1.0
7715002,2,86,25.88858,26,1.0,0.0,1.0,0.51065,1,86,1.0
4072878,4,44,26.49064,27,1.0,0.0,1.0,0.51026,1,88,1.0
4301619,8,41,30.40403,31,1.0,0.0,1.0,0.50893,1,101,1.0
9010364,16,4,2.70927,3,1.0,0.0,1.0,0.62381,1,9,1.0
4316275,4,72,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7131437,8,82,30.40403,31,1.0,0.0,1.0,0.50893,1,101,1.0
2239467,4,36,21.67416,22,1.0,0.0,1.0,0.51259,1,72,1.0
2217560,2,42,12.64326,13,1.0,0.0,1.0,0.5212,1,42,1.0
4131339,4,76,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7237221,48,33,30.73946,31,0.70509,0.0,0.58413,0.87127,2,72,1.0
1546597,4,79,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7229750,4,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7135070,2,12,3.61236,4,1.0,0.0,1.0,0.58493,1,12,1.0
4334778,2,58,17.45974,18,1.0,0.0,1.0,0.51452,1,58,1.0
1560650,2,85,25.58755,26,1.0,0.0,1.0,0.51065,1,85,1.0
7206384,4,45,27.0927,28,1.0,0.0,1.0,0.50989,1,90,1.0
1558294,4,75,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7049826,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7700293,2,95,28.29682,29,1.0,0.0,1.0,0.50955,1,94,1.0
7018812,2,119,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7003232,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
1549919,4,45,27.0927,28,1.0,0.0,1.0,0.50989,1,90,1.0
2219634,4,49,29.50094,30,1.0,0.0,1.0,0.50923,1,98,1.0
7711407,2,80,24.0824,25,1.0,0.0,1.0,0.51108,1,80,1.0
4071076,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
2213959,2,15,4.21442,5,1.0,0.0,1.0,0.56544,1,14,1.0
7134962,8,60,30.40403,31,1.0,0.0,1.0,0.50893,1,101,1.0
4344697,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4035740,4,34,20.47004,21,1.0,0.0,1.0,0.51319,1,68,1.0
1546867,4,68,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
2243125,4,76,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4025278,2,82,24.68446,25,1.0,0.0,1.0,0.51108,1,82,1.0
2311351,2,41,12.34223,13,1.0,0.0,1.0,0.5212,1,41,1.0
4125920,8,37,30.40403,31,1.0,0.0,1.0,0.50893,1,101,1.0
2014168,2,57,15.95459,16,1.0,0.0,1.0,0.51713,1,53,1.0
1568506,4,119,30.40403,31,1.0,0.0,1.0,0.50893,1,101,1.0
4116612,4,113,30.40403,31,1.0,0.0,1.0,0.50893,1,101,1.0
7247906,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
2231419,2,23,6.92369,7,1.0,0.0,1.0,0.54293,1,23,1.0
4502529,12,13,12.47305,13,0.57923,-0.0,0.51255,1.01687,2,24,1.0
4063362,2,62,18.66386,19,1.0,0.0,1.0,0.51457,1,62,1.0
2239907,2,88,26.49064,27,1.0,0.0,1.0,0.51026,1,88,1.0
7003616,8,84,30.70506,31,1.0,0.0,1.0,0.50893,1,102,1.0
7206242,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
2239620,4,16,9.63296,10,1.0,0.0,1.0,0.52833,1,32,1.0
7701009,8,41,28.17188,29,0.98306,-0.0,0.9667,0.5271,2,92,1.0
4123439,2,52,15.65356,16,1.0,0.0,1.0,0.51713,1,52,1.0
4131222,2,84,25.28652,26,1.0,0.0,1.0,0.51065,1,84,1.0
7029266,2,107,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7046900,2,67,20.16901,21,1.0,0.0,1.0,0.51319,1,67,1.0
7017003,4,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7226448,96,7,9.91136,10,0.75931,-0.0,0.63448,0.8327,2,25,1.0
1576063,4,46,27.69476,28,1.0,0.0,1.0,0.50989,1,92,1.0
1513033,4,17,9.33193,10,1.0,0.0,1.0,0.52833,1,31,1.0
7016012,4,84,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7050401,8,86,30.70506,31,1.0,0.0,1.0,0.50893,1,102,1.0
8104794,2,82,24.68446,25,1.0,0.0,1.0,0.51108,1,82,1.0
7050310,2,104,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4333910,4,102,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
1548059,4,101,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
1559871,48,9,9.48539,10,0.6982,-0.0,0.57856,0.91318,2,22,1.0
4314613,4,62,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7211891,4,63,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4107732,2,66,19.86798,20,1.0,0.0,1.0,0.51385,1,66,1.0
7134227,8,35,30.70506,31,1.0,0.0,1.0,0.50893,1,102,1.0
2103037,12,11,9.00827,10,0.73518,0.0,0.61062,0.86524,2,22,1.0
7215510,8,46,30.70506,31,1.0,0.0,1.0,0.50893,1,102,1.0
4325914,4,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
1001119,12,10,8.93448,9,0.57278,-0.0,0.51059,1.04424,2,17,1.0
4108330,4,60,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7129837,2,63,18.96489,19,1.0,0.0,1.0,0.51457,1,63,1.0
4067504,4,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7062832,4,33,19.86798,20,1.0,0.0,1.0,0.51385,1,66,1.0
4037482,4,115,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7118447,2,56,16.85768,17,1.0,0.0,1.0,0.51613,1,56,1.0
4509161,2,70,21.0721,22,1.0,0.0,1.0,0.51259,1,70,1.0
7012922,8,66,30.50094,31,0.97708,0.0,0.95522,0.53279,2,99,1.0
2204657,4,36,21.67416,22,1.0,0.0,1.0,0.51259,1,72,1.0
1511906,4,79,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
9010716,18,17,16.29591,17,0.90764,0.0,0.83233,0.6201,2,31,1.0
1549601,8,8,4.21442,5,1.0,0.0,1.0,0.56544,1,14,1.0
7059952,2,91,27.39373,28,1.0,0.0,1.0,0.50989,1,91,1.0
2224375,2,29,8.72987,9,1.0,0.0,1.0,0.53318,1,29,1.0
2016558,96,7,7.27587,8,0.86885,-0.0,0.7721,0.69396,2,21,1.0
7125278,2,92,27.69476,28,1.0,0.0,1.0,0.50989,1,92,1.0
4107527,4,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7021831,4,109,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
9010339,96,4,5.94681,6,0.75931,0.0,0.63448,0.86906,2,15,1.0
7037710,2,40,12.0412,13,1.0,0.0,1.0,0.5212,1,40,1.0
7157655,8,31,25.88858,26,1.0,0.0,1.0,0.51065,1,86,1.0
7720798,8,65,30.40403,31,1.0,0.0,1.0,0.50893,1,101,1.0
7235478,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7209920,6,120,30.3479,31,0.61315,-0.0,0.5256,0.96828,2,39,1.0
2234852,4,40,24.0824,25,1.0,0.0,1.0,0.51108,1,80,1.0
7051754,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4506351,4,51,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4086249,4,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7151622,4,55,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
2210348,4,52,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7700497,2,50,15.0515,16,1.0,0.0,1.0,0.51713,1,50,1.0
7716156,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
2212629,8,26,23.48034,24,1.0,0.0,1.0,0.51154,1,78,1.0
2215670,4,34,20.16901,21,1.0,0.0,1.0,0.51319,1,67,1.0
8102447,4,43,25.88858,26,1.0,0.0,1.0,0.51065,1,86,1.0
8106039,2,58,17.45974,18,1.0,0.0,1.0,0.51452,1,58,1.0
4330212,2,82,24.38343,25,1.0,0.0,1.0,0.51108,1,81,1.0
1517251,4,41,24.68446,25,1.0,0.0,1.0,0.51108,1,82,1.0
1557226,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7130598,4,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
1552245,4,89,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4065985,18,44,30.12654,31,0.76019,0.0,0.6354,0.80097,2,48,1.0
7249029,8,20,18.0618,19,1.0,0.0,1.0,0.51457,1,60,1.0
4300438,4,50,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4325162,4,80,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
1008336,16,20,24.0824,25,1.0,0.0,1.0,0.51108,1,80,1.0
2201152,16,15,16.85768,17,1.0,0.0,1.0,0.51613,1,56,1.0
4028322,4,84,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
2208113,4,45,27.0927,28,1.0,0.0,1.0,0.50989,1,90,1.0
2201196,8,25,22.57725,23,1.0,0.0,1.0,0.51204,1,75,1.0
7041500,4,92,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7204824,4,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
1011072,4,9,5.11751,6,1.0,0.0,1.0,0.5514,1,17,1.0
9008388,24,4,1.80618,2,1.0,0.0,1.0,0.70064,1,6,1.0
7103257,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
2226522,18,15,17.09669,18,0.7535,0.0,0.62852,0.81863,2,27,1.0
4311615,4,100,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4319383,4,29,17.45974,18,1.0,0.0,1.0,0.51452,1,58,1.0
7123372,4,84,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
2231265,2,40,12.0412,13,1.0,0.0,1.0,0.5212,1,40,1.0
8106765,2,59,17.76077,18,1.0,0.0,1.0,0.51452,1,59,1.0
2209308,4,15,9.0309,10,1.0,0.0,1.0,0.52833,1,30,1.0
1514877,4,87,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4002469,8,17,5.41854,6,1.0,0.0,1.0,0.5514,1,18,1.0
5000276,4,23,13.84738,14,1.0,0.0,1.0,0.51931,1,46,1.0
4061386,4,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7702678,4,111,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4089025,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4502932,2,86,25.88858,26,1.0,0.0,1.0,0.51065,1,86,1.0
1011085,16,5,5.41854,6,1.0,0.0,1.0,0.5514,1,18,1.0
4334492,4,87,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
1540437,4,87,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7234846,2,68,20.47004,21,1.0,0.0,1.0,0.51319,1,68,1.0
7053111,8,76,30.70506,31,1.0,0.0,1.0,0.50893,1,102,1.0
7233084,4,55,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7718315,4,93,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7153166,16,33,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7716497,8,110,30.70506,31,1.0,0.0,1.0,0.50893,1,102,1.0
1552420,8,92,30.70506,31,1.0,0.0,1.0,0.50893,1,102,1.0
7049449,4,101,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7713906,4,119,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7229490,4,29,17.45974,18,1.0,0.0,1.0,0.51452,1,58,1.0
4519267,8,41,30.70506,31,1.0,0.0,1.0,0.50893,1,102,1.0
4107590,96,17,23.88956,24,0.68045,0.0,0.56512,0.90518,2,54,1.0
2241668,4,40,24.0824,25,1.0,0.0,1.0,0.51108,1,80,1.0
1545354,16,18,18.36283,19,1.0,0.0,1.0,0.51457,1,61,1.0
7221532,2,67,20.16901,21,1.0,0.0,1.0,0.51319,1,67,1.0
4337978,4,90,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
2227546,2,52,15.65356,16,1.0,0.0,1.0,0.51713,1,52,1.0
4513398,2,34,10.23502,11,1.0,0.0,1.0,0.52595,1,34,1.0
7021887,12,55,30.14329,31,0.50932,-0.0,0.50017,1.01751,2,51,1.0
7247990,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7021754,8,41,30.40403,31,1.0,0.0,1.0,0.50893,1,101,1.0
7044429,48,7,11.76869,12,0.71621,0.0,0.59349,0.88284,2,28,1.0
4348464,2,116,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
2103649,4,57,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4029235,4,36,21.67416,22,1.0,0.0,1.0,0.51259,1,72,1.0
4325439,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7122581,8,34,24.68446,25,1.0,0.0,1.0,0.51108,1,82,1.0
7056092,8,72,30.70506,31,1.0,0.0,1.0,0.50893,1,102,1.0
7237446,16,57,30.40403,31,1.0,0.0,1.0,0.50893,1,101,1.0
4503650,2,51,15.35253,16,1.0,0.0,1.0,0.51713,1,51,1.0
9003977,192,6,6.92369,7,1.0,0.0,1.0,0.54293,1,23,1.0
1512793,2,73,21.97519,22,1.0,0.0,1.0,0.51259,1,73,1.0
4341958,8,35,30.70506,31,1.0,0.0,1.0,0.50893,1,102,1.0
7223504,8,58,30.40403,31,1.0,0.0,1.0,0.50893,1,101,1.0
7229552,4,66,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4339134,4,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4081809,4,75,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4501631,2,82,24.0824,25,1.0,0.0,1.0,0.51108,1,80,1.0
2013779,4,101,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7239351,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4079182,2,97,29.19991,30,1.0,0.0,1.0,0.50923,1,97,1.0
7004274,4,20,11.74017,12,1.0,0.0,1.0,0.52396,1,39,1.0
7700185,2,50,15.0515,16,1.0,0.0,1.0,0.51713,1,50,1.0
1517138,6,115,30.3479,31,0.61315,-0.0,0.5256,0.96828,2,39,1.0
4068754,4,84,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7203525,192,5,6.19669,7,0.923,-0.0,0.85786,0.63288,2,19,1.0
4501368,6,48,30.04687,31,0.61929,0.0,0.52846,0.96305,2,39,1.0
7101495,4,37,22.27622,23,1.0,0.0,1.0,0.51204,1,74,1.0
2215835,4,51,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7118051,4,91,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7026626,8,36,30.40403,31,1.0,0.0,1.0,0.50893,1,101,1.0
1564104,8,79,30.70506,31,1.0,0.0,1.0,0.50893,1,102,1.0
7025061,4,76,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
1548363,8,120,30.70506,31,1.0,0.0,1.0,0.50893,1,102,1.0
4315520,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7229481,2,96,28.89888,29,1.0,0.0,1.0,0.50955,1,96,1.0
7131101,2,81,24.38343,25,1.0,0.0,1.0,0.51108,1,81,1.0
4317541,2,94,28.29682,29,1.0,0.0,1.0,0.50955,1,94,1.0
2210253,2,49,14.75047,15,1.0,0.0,1.0,0.51868,1,49,1.0
2206562,4,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4088151,8,104,30.70506,31,1.0,0.0,1.0,0.50893,1,102,1.0
7107677,4,57,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4122010,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4350293,4,110,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7135506,4,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7000579,12,120,30.34201,31,0.57543,-0.0,0.51138,0.99522,2,58,1.0
7033990,4,73,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
2230142,2,30,9.0309,10,1.0,0.0,1.0,0.52833,1,30,1.0
7048778,4,51,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4106328,4,39,23.48034,24,1.0,0.0,1.0,0.51154,1,78,1.0
7220217,4,33,19.86798,20,1.0,0.0,1.0,0.51385,1,66,1.0
4514912,4,61,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7102243,16,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4129369,4,57,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
1573922,4,114,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7119545,4,107,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7059304,8,32,28.89888,29,1.0,0.0,1.0,0.50955,1,96,1.0
7249089,2,69,20.77107,21,1.0,0.0,1.0,0.51319,1,69,1.0
7233800,4,17,10.23502,11,1.0,0.0,1.0,0.52595,1,34,1.0
7209751,2,108,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7716106,8,47,30.70506,31,1.0,0.0,1.0,0.50893,1,102,1.0
4312270,4,118,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
2310088,4,14,5.41854,6,1.0,0.0,1.0,0.5514,1,18,1.0
7106461,8,44,30.70506,31,1.0,0.0,1.0,0.50893,1,102,1.0
7709468,4,79,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
9007312,192,5,5.71957,6,1.0,0.0,1.0,0.5514,1,19,1.0
8104772,8,58,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
2235957,8,34,30.70506,31,1.0,0.0,1.0,0.50893,1,102,1.0
7247304,16,90,30.70506,31,1.0,0.0,1.0,0.50893,1,102,1.0
4064628,4,81,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7105330,4,64,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
2002608,24,7,4.26557,5,0.77629,-0.0,0.65267,0.86635,2,11,1.0
7151189,2,75,22.57725,23,1.0,0.0,1.0,0.51204,1,75,1.0
7249309,4,88,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
1000170,192,5,7.27587,8,0.86885,-0.0,0.7721,0.69396,2,21,1.0
1529107,192,5,6.19669,7,0.923,-0.0,0.85786,0.63288,2,19,1.0
7235414,2,47,14.14841,15,1.0,0.0,1.0,0.51868,1,47,1.0
4108390,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
2018087,2,93,27.99579,28,1.0,0.0,1.0,0.50989,1,93,1.0
4307694,4,34,20.47004,21,1.0,0.0,1.0,0.51319,1,68,1.0
7707124,4,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7713157,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7708115,4,31,18.66386,19,1.0,0.0,1.0,0.51457,1,62,1.0
2018002,4,41,24.68446,25,1.0,0.0,1.0,0.51108,1,82,1.0
4108941,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7017988,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4115663,4,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
2210479,8,33,29.19991,30,1.0,0.0,1.0,0.50923,1,97,1.0
7224254,4,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4302200,8,85,30.40403,31,1.0,0.0,1.0,0.50893,1,101,1.0
4325345,2,79,23.78137,24,1.0,0.0,1.0,0.51154,1,79,1.0
4327854,4,48,28.89888,29,1.0,0.0,1.0,0.50955,1,96,1.0
4103010,8,90,30.70506,31,1.0,0.0,1.0,0.50893,1,102,1.0
9010074,8,6,4.81648,5,1.0,0.0,1.0,0.56544,1,16,1.0
7708958,4,109,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4061911,2,64,19.26592,20,1.0,0.0,1.0,0.51385,1,64,1.0
7108019,4,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
2211444,4,23,13.84738,14,1.0,0.0,1.0,0.51931,1,46,1.0
4104319,2,60,18.0618,19,1.0,0.0,1.0,0.51457,1,60,1.0
2018264,8,40,30.70506,31,1.0,0.0,1.0,0.50893,1,102,1.0
7151287,2,29,8.72987,9,1.0,0.0,1.0,0.53318,1,29,1.0
2211322,2,33,9.93399,10,1.0,0.0,1.0,0.52833,1,33,1.0
1559335,4,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4317747,8,35,30.70506,31,1.0,0.0,1.0,0.50893,1,102,1.0
4307656,2,86,25.88858,26,1.0,0.0,1.0,0.51065,1,86,1.0
2018648,4,28,16.85768,17,1.0,0.0,1.0,0.51613,1,56,1.0
7155528,4,39,23.48034,24,1.0,0.0,1.0,0.51154,1,78,1.0
4074261,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
2106665,12,15,9.20748,10,0.46637,0.07591,0.43277,1.22082,3,14,1.0
1544051,4,61,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
